gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
TIMMDC1	9	10	2	2	226.38	452.76	15	2	1	-0.111111111111111	1	-0.0263157894736842	4	19
TIMP3	0	7	0	1	210.87	421.74	15	2	1	NA	1	0	1	7
TINAG	16	21	2	2	463.32	926.64	15	2	1	-0.3125	1	-0.0675675675675675	4	37
TIPRL	3	7	1	0	271.26	542.52	15	2	0.363636363636364	-Inf	1	-0.7	1	10
TJAP1	34	37	15	13	1063.26	2126.52	15	2	0.65982489317682	-0.255656108597285	1	-0.056841046277666	28	71
TLR7	23	56	5	6	1348.38	2696.76	15	2	0.307425833751713	-1.02898550724638	1	-0.163406214039125	11	79
TM4SF1a	10	19	4	2	194.04	388.08	15	2	0.190689149560117	-2.8	1	-0.32183908045977	6	29
TM7SF3	15	20	1	1	558.36	1116.72	15	2	1	-0.333333333333333	1	-0.0714285714285715	2	35
TM9SF2	2	26	3	5	638.55	1277.1	15	2	0.0614973262032085	-6.8	1	-0.303571428571429	8	28
TMBIM4	2	7	0	1	235.62	471.24	15	2	1	1	1	0.222222222222222	1	9
TMC2	40	38	5	2	1002.21	2004.42	15	2	0.439023429922464	-1.375	1	-0.201465201465202	7	78
TMCC3	5	27	0	2	495.99	991.98	15	2	1	1	1	0.15625	2	32
TMCO3	2	32	2	1	672.21	1344.42	15	2	0.025997425997426	-31	1	-0.607843137254902	3	34
TMEFF1	4	10	2	4	251.46	502.92	15	2	1	-0.25	1	-0.0476190476190476	6	14
TMEM106B	0	14	0	0	273.24	546.48	15	2	1	NA	1	NA	0	14
TMEM108	10	19	10	11	463.32	926.64	15	2	0.392718444965776	-0.727272727272727	1	-0.13136288998358	21	29
TMEM117	8	5	2	2	136.29	272.58	15	2	1	0.375	1	0.115384615384615	4	13
TMEM121L	9	22	6	8	371.58	743.16	15	2	0.496763078301438	-0.833333333333333	1	-0.138248847926267	14	31
TMEM123	20	8	5	1	184.14	368.28	15	2	1	-1	1	-0.119047619047619	6	28
TMEM126A	17	16	1	1	286.44	572.88	15	2	1	0.0588235294117647	1	0.0151515151515151	2	33
TMEM131	16	50	5	10	1854.93	3709.86	15	2	0.519622185356748	-0.5625	1	-0.0909090909090909	15	66
TMEM135	5	7	0	3	305.91	611.82	15	2	0.505494505494505	1	1	0.416666666666667	3	12
TMEM139	4	4	0	2	213.84	427.68	15	2	0.466666666666667	1	1	0.5	2	8
TMEM14A	2	3	0	1	108.9	217.8	15	2	1	1	1	0.4	1	5
TMEM14C	1	5	0	2	106.92	213.84	15	2	1	1	1	0.166666666666667	2	6
TMEM14CL	0	5	1	0	105.93	211.86	15	2	0.166666666666667	-Inf	1	-1	1	5
TMEM151B	0	28	0	12	482.46	964.92	15	2	1	NA	1	0	12	28
TMEM158	2	5	1	3	302.61	605.22	15	2	1	0.166666666666667	1	0.0357142857142857	4	7
TMEM168	2	25	1	4	693.99	1387.98	15	2	0.410282258064516	-2.125	1	-0.125925925925926	5	27
TMEM17	2	3	2	2	191.73	383.46	15	2	1	-0.5	1	-0.1	4	5
TMEM178B	2	7	1	3	143.55	287.1	15	2	1	-0.166666666666667	1	-0.0277777777777778	4	9
TMEM18	2	6	1	0	108.57	217.14	15	2	0.333333333333333	-Inf	1	-0.75	1	8
TMEM181	6	14	1	2	470.25	940.5	15	2	1	-0.166666666666667	1	-0.0333333333333333	3	20
TMEM184B	4	27	1	4	406.89	813.78	15	2	0.549298128342246	-0.6875	1	-0.0709677419354839	5	31
TMEM19	11	15	0	0	342.54	685.08	15	2	1	NA	1	NA	0	26
TMEM200A	8	21	1	1	487.08	974.16	15	2	0.503225806451613	-1.625	1	-0.224137931034483	2	29
TMEM200C	21	27	5	1	544.5	1089	15	2	0.0948152846044079	-5.42857142857143	1	-0.395833333333333	6	48
TMEM206	7	13	2	1	347.49	694.98	15	2	0.537549407114625	-2.71428571428571	1	-0.316666666666667	3	20
TMEM209	17	47	1	6	515.13	1030.26	15	2	0.669851211570051	0.53921568627451	1	0.122767857142857	7	64
TMEM213	6	11	2	2	105.93	211.86	15	2	0.617710944026733	-0.833333333333333	1	-0.147058823529412	4	17
TMEM243	0	2	1	2	75.24	150.48	15	2	1	-Inf	1	-0.333333333333333	3	2
TMEM255B	2	14	2	2	327.03	654.06	15	2	0.16202270381837	-6	1	-0.375	4	16
TMEM263	0	5	0	0	115.83	231.66	15	2	1	NA	1	NA	0	5
TMEM27	7	10	0	1	291.06	582.12	15	2	1	1	1	0.411764705882353	1	17
TMEM272	0	11	1	2	186.12	372.24	15	2	0.214285714285714	-Inf	1	-0.333333333333333	3	11
TMEM30A	2	12	1	7	381.15	762.3	15	2	1	0.142857142857143	1	0.0178571428571428	8	14
TMEM30CP	15	17	2	1	537.57	1075.14	15	2	0.602597402597403	-1.26666666666667	1	-0.197916666666667	3	32
TMEM39A	0	17	1	1	480.15	960.3	15	2	0.105263157894737	-Inf	1	-0.5	2	17
TMEM42	3	9	3	4	96.03	192.06	15	2	0.61687306501548	-1.25	1	-0.178571428571429	7	12
TMEM45A	1	13	0	3	273.24	546.48	15	2	1	1	1	0.0714285714285714	3	14
TMEM47	1	2	0	0	180.18	360.36	15	2	1	NA	1	NA	0	3
TMEM5	7	21	3	3	406.89	813.78	15	2	0.328420467185762	-2	1	-0.25	6	28
TMEM50B	1	3	0	1	157.41	314.82	15	2	1	1	1	0.25	1	4
TMEM52B	9	11	2	3	181.17	362.34	15	2	1	0.185185185185185	1	0.05	5	20
TMEM60	0	3	1	0	133.65	267.3	15	2	0.25	-Inf	1	-1	1	3
TMEM65	2	4	0	0	175.23	350.46	15	2	1	NA	1	NA	0	6
TMEM68	11	7	0	1	328.68	657.36	15	2	0.421052631578948	1	1	0.611111111111111	1	18
TMEM68L	14	14	0	1	331.65	663.3	15	2	1	1	1	0.5	1	28
TMEM70	7	10	0	4	202.62	405.24	15	2	0.254970760233918	1	1	0.411764705882353	4	17
TMEM74	8	18	0	1	312.84	625.68	15	2	1	1	1	0.307692307692308	1	26
TMIE	4	8	2	3	263.34	526.68	15	2	1	-0.333333333333333	1	-0.0666666666666667	5	12
TMPO	6	7	1	2	438.24	876.48	15	2	1	0.416666666666667	1	0.128205128205128	3	13
TMPRSS15	35	38	2	3	939.18	1878.36	15	2	1	0.276190476190476	1	0.0794520547945205	5	73
TMPRSS2	13	21	2	6	486.42	972.84	15	2	0.688790202269021	0.461538461538462	1	0.132352941176471	8	34
TMPRSS3	5	30	2	7	472.23	944.46	15	2	0.618783312397666	-0.714285714285714	1	-0.0793650793650794	9	35
TMPRSS6	10	28	4	11	762.96	1525.92	15	2	1	-0.0181818181818181	1	-0.00350877192982457	15	38
TMPRSS7	19	36	3	3	774.18	1548.36	15	2	0.657814431211735	-0.894736842105263	1	-0.154545454545455	6	55
TMTC1	8	2	6	2	300.96	601.92	15	2	1	0.25	1	0.05	8	10
TMTC2	4	11	0	0	471.57	943.14	15	2	1	NA	1	NA	0	15
TMTC4	5	21	1	1	733.59	1467.18	15	2	0.388888888888889	-3.2	1	-0.307692307692308	2	26
TMX3	9	14	0	0	479.16	958.32	15	2	1	NA	1	NA	0	23
TMX4	10	21	2	5	327.69	655.38	15	2	1	0.16	1	0.0368663594470046	7	31
TNFAIP3	18	44	5	5	852.39	1704.78	15	2	0.272574793326719	-1.44444444444444	1	-0.209677419354839	10	62
TNFRSF11A	17	40	3	7	642.18	1284.36	15	2	1	-0.00840336134453779	1	-0.00175438596491229	10	57
TNFRSF11B	15	13	4	4	398.97	797.94	15	2	1	0.133333333333333	1	0.0357142857142857	8	28
TNFRSF13C	13	11	4	3	198.66	397.32	15	2	1	-0.128205128205128	1	-0.0297619047619048	7	24
TNFRSF14	10	14	3	5	339.24	678.48	15	2	1	0.16	1	0.0416666666666667	8	24
TNFRSF19	1	12	3	2	404.91	809.82	15	2	0.0441176470588235	-17	1	-0.523076923076923	5	13
TNFRSF1A	27	18	4	4	419.76	839.52	15	2	0.704776897796063	0.333333333333333	1	0.1	8	45
TNFRSF21	10	40	6	7	635.58	1271.16	15	2	0.0753758134338077	-2.42857142857143	1	-0.261538461538462	13	50
TNFSF13B	12	15	0	0	364.65	729.3	15	2	1	NA	1	NA	0	27
TNRC6B	11	18	7	7	1719.63	3439.26	15	2	0.520501829478464	-0.636363636363636	1	-0.120689655172414	14	29
TNS3	41	56	12	3	1547.04	3094.08	15	2	0.0105641610715051	-4.46341463414634	1	-0.377319587628866	15	97
TOB2	3	10	3	7	337.59	675.18	15	2	1	-0.428571428571429	1	-0.0692307692307692	10	13
TOM1	8	28	3	11	554.4	1108.8	15	2	1	0.0454545454545454	1	0.00793650793650794	14	36
TOMM20	0	2	1	1	124.74	249.48	15	2	1	-Inf	1	-0.5	2	2
TOMM70	13	16	1	2	628.32	1256.64	15	2	1	0.384615384615385	1	0.114942528735632	3	29
TOP1MT	40	62	16	19	949.74	1899.48	15	2	0.552618787404823	-0.305263157894737	1	-0.0649859943977591	35	102
TOPAZ1	171	113	30	20	1930.17	3860.34	15	2	1	0.00877192982456143	1	0.00211267605633803	50	284
TOPBP1	49	84	20	14	1507.44	3014.88	15	2	0.0308358940215266	-1.44897959183673	1	-0.219814241486068	34	133
TOX	7	9	1	6	450.45	900.9	15	2	0.345219593974473	0.785714285714286	1	0.294642857142857	7	16
TP53BP2	17	46	6	10	1124.64	2249.28	15	2	0.538410992517589	-0.623529411764706	1	-0.10515873015873	16	63
TP53I3	9	17	2	6	441.54	883.08	15	2	1	0.37037037037037	1	0.0961538461538461	8	26
TP53INP1	6	17	4	12	235.62	471.24	15	2	1	0.0555555555555556	1	0.0108695652173913	16	23
TPBG	3	19	1	5	397.98	795.96	15	2	1	-0.266666666666667	1	-0.0303030303030303	6	22
TPBGL	4	12	5	7	337.26	674.52	15	2	0.431884057971015	-1.14285714285714	1	-0.166666666666667	12	16
TPCN3	10	23	4	5	693	1386	15	2	0.450806239298273	-0.84	1	-0.141414141414141	9	33
TPD52	4	13	1	4	239.58	479.16	15	2	1	0.1875	1	0.0352941176470588	5	17
TPD52L1	0	5	3	2	203.94	407.88	15	2	0.166666666666667	-Inf	1	-0.6	5	5
TPH2	2	12	3	2	333.63	667.26	15	2	0.0843653250773993	-8	1	-0.457142857142857	5	14
TPI1	0	9	1	6	246.51	493.02	15	2	0.4375	-Inf	1	-0.142857142857143	7	9
TPK1	23	16	4	1	301.29	602.58	15	2	0.633704355769018	-1.78260869565217	1	-0.21025641025641	5	39
TPMT	6	11	0	2	242.55	485.1	15	2	1	1	1	0.352941176470588	2	17
TPO	21	37	0	4	851.73	1703.46	15	2	0.290017836495801	1	1	0.362068965517241	4	58
TPP1	20	37	0	6	556.71	1113.42	15	2	0.164498275022426	1	1	0.350877192982456	6	57
TPP2	5	51	0	2	1249.38	2498.76	15	2	1	1	1	0.0892857142857143	2	56
TPRKB	5	10	0	7	181.17	362.34	15	2	0.134768740031898	1	1	0.333333333333333	7	15
TPTE2	13	22	2	11	506.88	1013.76	15	2	0.181897487879851	0.692307692307692	1	0.217582417582418	13	35
TRA2A	0	6	1	2	275.22	550.44	15	2	0.333333333333333	-Inf	1	-0.333333333333333	3	6
TRABD	1	15	1	2	371.25	742.5	15	2	0.298245614035088	-6.5	1	-0.270833333333333	3	16
TRAF3IP2	12	19	6	8	535.59	1071.18	15	2	1	-0.1875	1	-0.0414746543778802	14	31
TRAF5	0	24	0	7	552.42	1104.84	15	2	1	NA	1	0	7	24
TRAM1	0	6	0	2	353.43	706.86	15	2	1	NA	1	0	2	6
TRAM2	0	17	2	4	375.21	750.42	15	2	0.0592885375494071	-Inf	1	-0.333333333333333	6	17
TRANK1	199	139	6	4	2932.05	5864.1	15	2	1	-0.0477386934673367	1	-0.0112426035502958	10	338
TRAPPC10	10	33	1	13	1256.31	2512.62	15	2	0.260978373685885	0.746153846153846	1	0.161129568106312	14	43
TRAPPC12	32	34	1	1	868.23	1736.46	15	2	1	-0.0625	1	-0.0151515151515151	2	66
TRAPPC2	1	4	0	0	116.82	233.64	15	2	1	NA	1	NA	0	5
TRAPPC8	20	56	5	10	1432.2	2864.4	15	2	0.545726434344263	-0.4	1	-0.0701754385964912	15	76
TRAPPC9	6	62	4	15	861.63	1723.26	15	2	0.215210840391935	-1.75555555555556	1	-0.122291021671827	19	68
TRAT1	5	8	2	1	173.25	346.5	15	2	0.55	-2.2	1	-0.282051282051282	3	13
TRDMT1	15	10	1	3	400.95	801.9	15	2	0.299397920087575	0.777777777777778	1	0.35	4	25
TRDNL	16	4	4	0	280.17	560.34	15	2	1	-Inf	1	-0.2	4	20
TRERF1	15	39	5	8	1154.34	2308.68	15	2	0.507128023927292	-0.625	1	-0.106837606837607	13	54
TRHDE	6	16	2	0	636.57	1273.14	15	2	0.101449275362319	-Inf	1	-0.727272727272727	2	22
TRHR	3	16	2	0	398.97	797.94	15	2	0.0476190476190476	-Inf	1	-0.842105263157895	2	19
TRIB1	0	11	1	3	361.35	722.7	15	2	0.266666666666667	-Inf	1	-0.25	4	11
TRIL	15	89	2	6	750.75	1501.5	15	2	0.349299291710303	-0.977777777777778	1	-0.105769230769231	8	104
TRIM13	9	27	4	6	412.83	825.66	15	2	0.434599664413885	-1	1	-0.15	10	36
TRIM24	12	32	2	3	1167.87	2335.74	15	2	0.615582279782095	-0.777777777777778	1	-0.127272727272727	5	44
TRIM3	1	36	3	14	721.38	1442.76	15	2	0.0870827285921626	-6.71428571428571	1	-0.149443561208267	17	37
TRIM35	11	18	5	11	515.46	1030.92	15	2	0.751942830694622	0.256198347107438	1	0.0668103448275862	16	29
TRIM45	11	26	8	6	527.67	1055.34	15	2	0.105591897108838	-2.15151515151515	1	-0.274131274131274	14	37
TRIM67	5	19	1	4	728.64	1457.28	15	2	1	0.05	1	0.00833333333333333	5	24
TRIM71	0	29	2	10	886.05	1772.1	15	2	0.0804878048780488	-Inf	1	-0.166666666666667	12	29
TRIO	4	40	1	13	1724.58	3449.16	15	2	1	0.230769230769231	1	0.0194805194805195	14	44
TRMT10C	23	16	3	3	410.85	821.7	15	2	0.686134908766786	0.304347826086957	1	0.0897435897435898	6	39
TRMT11	4	17	1	1	456.39	912.78	15	2	0.395256916996047	-3.25	1	-0.30952380952381	2	21
TRMT6	14	22	1	5	478.17	956.34	15	2	0.395014398223641	0.685714285714286	1	0.222222222222222	6	36
TRMT61B	10	7	1	1	239.58	479.16	15	2	1	0.3	1	0.0882352941176471	2	17
TRMU	2	17	1	1	422.73	845.46	15	2	0.271428571428572	-7.5	1	-0.394736842105263	2	19
TRPA1	7	30	1	5	1094.94	2189.88	15	2	1	0.142857142857143	1	0.0225225225225225	6	37
TRPC6	9	35	1	3	810.81	1621.62	15	2	1	-0.296296296296296	1	-0.0454545454545454	4	44
TRPS1	5	17	3	1	918.72	1837.44	15	2	0.0721070234113713	-9.2	1	-0.522727272727273	4	22
TRPV6	6	23	1	3	717.75	1435.5	15	2	1	-0.277777777777778	1	-0.0431034482758621	4	29
TSC22D1	15	44	11	12	1073.16	2146.32	15	2	0.0659720976230626	-1.68888888888889	1	-0.224023581429624	23	59
TSGA10	22	19	4	4	648.78	1297.56	15	2	1	0.136363636363636	1	0.0365853658536586	8	41
TSHZ1	7	33	2	1	1056.33	2112.66	15	2	0.105988169516247	-8.42857142857143	1	-0.491666666666667	3	40
TSKU	7	22	1	9	349.47	698.94	15	2	0.652558553487346	0.650793650793651	1	0.141379310344828	10	29
TSNARE1	36	18	9	1	483.78	967.56	15	2	0.257936785579288	-3.5	1	-0.233333333333333	10	54
TSNAX	4	7	2	4	288.09	576.18	15	2	1	0.125	1	0.0303030303030303	6	11
TSPAN12	1	6	0	1	302.94	605.88	15	2	1	1	1	0.142857142857143	1	7
TSPAN13	4	12	0	0	198	396	15	2	1	NA	1	NA	0	16
TSPAN19	13	7	0	0	201.96	403.92	15	2	1	NA	1	NA	0	20
TSPAN7	3	12	1	2	264.33	528.66	15	2	1	-1	1	-0.133333333333333	3	15
TSPAN8	23	4	1	1	230.67	461.34	15	2	0.320197044334975	0.826086956521739	1	0.351851851851852	2	27
TSSC1	9	10	0	0	335.61	671.22	15	2	1	NA	1	NA	0	19
TST	5	14	4	7	292.05	584.1	15	2	0.687094914081421	-0.6	1	-0.100478468899522	11	19
TSTA3	5	17	8	6	319.44	638.88	15	2	0.0731776047460141	-3.53333333333333	1	-0.344155844155844	14	22
TSTD3	1	7	2	0	142.23	284.46	15	2	0.0666666666666666	-Inf	1	-0.875	2	8
TTBK1	22	55	5	9	1305.81	2611.62	15	2	0.751137090119031	-0.388888888888889	1	-0.0714285714285715	14	77
TTC13	4	28	3	5	829.62	1659.24	15	2	0.128175091023388	-3.2	1	-0.25	8	32
TTC26	4	17	2	3	548.46	1096.92	15	2	0.558072362420189	-1.83333333333333	1	-0.20952380952381	5	21
TTC27	3	3	1	0	130.68	261.36	15	2	1	-Inf	1	-0.5	1	6
TTC3	80	73	6	9	1992.87	3985.74	15	2	0.42433655873276	0.391666666666667	1	0.122875816993464	15	153
TTC32	1	2	2	0	139.59	279.18	15	2	0.4	-Inf	1	-0.666666666666667	2	3
TTC38-TTC38L	3	13	0	0	344.52	689.04	15	2	1	NA	1	NA	0	16
TTC39C	1	19	1	0	572.22	1144.44	15	2	0.0952380952380952	-Inf	1	-0.95	1	20
TTC7A	19	35	8	12	949.41	1898.82	15	2	0.787899132007399	-0.228070175438597	1	-0.0481481481481482	20	54
TTF2	61	53	11	4	1170.18	2340.36	15	2	0.175033276982788	-1.38934426229508	1	-0.198245614035088	15	114
TTK	30	37	7	9	911.79	1823.58	15	2	1	0.0407407407407407	1	0.0102611940298508	16	67
TTL	1	7	1	2	375.21	750.42	15	2	0.490909090909091	-2.5	1	-0.208333333333333	3	8
TTLL2	15	24	4	3	544.5	1089	15	2	0.424363116229747	-1.13333333333333	1	-0.186813186813187	7	39
TTPA	5	9	0	4	270.27	540.54	15	2	0.277777777777778	1	1	0.357142857142857	4	14
TTR	0	2	0	3	149.49	298.98	15	2	1	NA	1	0	3	2
TUBA8A	1	26	1	2	443.52	887.04	15	2	0.193103448275862	-12	1	-0.296296296296296	3	27
TUBA8B	4	11	0	5	501.93	1003.86	15	2	0.530443756449948	1	1	0.266666666666667	5	15
TUBB6	1	20	0	7	442.53	885.06	15	2	1	1	1	0.0476190476190476	7	21
TUBE1	4	20	5	4	471.24	942.48	15	2	0.073289124668435	-5.25	1	-0.388888888888889	9	24
TUBGCP3	3	31	0	3	897.93	1795.86	15	2	1	1	1	0.0882352941176471	3	34
TUBGCP5	7	36	6	8	1028.61	2057.22	15	2	0.064297505146187	-2.85714285714286	1	-0.26578073089701	14	43
TUBGCP6	59	111	17	11	2425.5	4851	15	2	0.0116059674576373	-1.9075500770416	1	-0.260084033613445	28	170
TULP3	2	15	2	8	441.21	882.42	15	2	0.612535612535613	-0.875	1	-0.0823529411764706	10	17
TULP4	7	85	1	19	1484.01	2968.02	15	2	1	0.360902255639098	1	0.0260869565217391	20	92
TWF1	3	23	2	1	347.49	694.98	15	2	0.0684181718664477	-14.3333333333333	1	-0.551282051282051	3	26
TWIST1	0	4	0	2	185.46	370.92	15	2	1	NA	1	0	2	4
TWISTNB	10	9	0	0	313.83	627.66	15	2	1	NA	1	NA	0	19
TWSG1	0	16	1	5	223.74	447.48	15	2	0.272727272727273	-Inf	1	-0.166666666666667	6	16
TXLNB	20	26	3	4	668.25	1336.5	15	2	1	0.025	1	0.00621118012422361	7	46
TXLNG	12	26	1	2	552.42	1104.84	15	2	1	-0.0833333333333333	1	-0.0175438596491228	3	38
TXN2	2	5	0	3	132.66	265.32	15	2	1	1	1	0.285714285714286	3	7
TXNDC5	4	25	3	5	409.86	819.72	15	2	0.156320370741623	-2.75	1	-0.237068965517241	8	29
TXNDC9	0	17	3	1	224.73	449.46	15	2	0.00300751879699248	-Inf	0.991296422875371	-0.75	4	17
TXNL4A	1	7	0	1	141.57	283.14	15	2	1	1	1	0.125	1	8
TXNL4B	1	5	4	1	148.5	297	15	2	0.0800865800865801	-19	1	-0.633333333333333	5	6
TXNRD1	7	27	2	6	554.4	1108.8	15	2	1	-0.285714285714286	1	-0.0441176470588235	8	34
TYMS	8	15	1	2	299.97	599.94	15	2	1	0.0625	1	0.0144927536231884	3	23
TYR	7	19	1	0	524.7	1049.4	15	2	0.296296296296296	-Inf	1	-0.730769230769231	1	26
U2AF1	0	6	0	2	227.04	454.08	15	2	1	NA	1	0	2	6
UBA5	4	17	7	6	485.43	970.86	15	2	0.0596866889136077	-3.95833333333333	1	-0.347985347985348	13	21
UBAC2	17	15	4	1	342.54	685.08	15	2	0.364069952305246	-2.52941176470588	1	-0.26875	5	32
UBASH3A	6	25	4	5	620.73	1241.46	15	2	0.190337343394619	-2.33333333333333	1	-0.25089605734767	9	31
UBE2E2	6	4	1	2	414.15	828.3	15	2	0.559440559440559	0.666666666666667	1	0.266666666666667	3	10
UBE2H	14	18	6	3	251.79	503.58	15	2	0.277157252767009	-1.57142857142857	1	-0.229166666666667	9	32
UBE2J1	7	21	1	5	316.8	633.6	15	2	1	0.4	1	0.0833333333333333	6	28
UBE2V2	1	2	0	0	151.47	302.94	15	2	1	NA	1	NA	0	3
UBE3A	0	22	0	6	872.19	1744.38	15	2	1	NA	1	0	6	22
UBE3C	4	48	1	3	1074.15	2148.3	15	2	0.319611206403659	-3	1	-0.173076923076923	4	52
UBE3D	24	17	5	3	437.25	874.5	15	2	1	-0.180555555555556	1	-0.0396341463414634	8	41
UBL3	1	7	0	0	112.53	225.06	15	2	1	NA	1	NA	0	8
UBN2	8	32	1	3	1189.65	2379.3	15	2	1	-0.333333333333333	1	-0.05	4	40
UBP1	5	21	0	0	532.62	1065.24	15	2	1	NA	1	NA	0	26
UBR2	16	56	3	7	1752.63	3505.26	15	2	0.690426256323476	-0.5	1	-0.0777777777777778	10	72
UBR5	0	98	1	20	2772	5544	15	2	0.176470588235294	-Inf	1	-0.0476190476190476	21	98
UBXN2A	13	18	0	1	289.08	578.16	15	2	1	1	1	0.419354838709677	1	31
UBXN2B	1	12	0	2	365.31	730.62	15	2	1	1	1	0.0769230769230769	2	13
UCP3	4	12	8	9	301.95	603.9	15	2	0.281752672051071	-1.66666666666667	1	-0.220588235294118	17	16
UFL1	21	25	6	3	782.1	1564.2	15	2	0.295463669209153	-1.38095238095238	1	-0.210144927536232	9	46
UFM1	9	3	0	0	134.64	269.28	15	2	1	NA	1	NA	0	12
UGGT2	34	62	11	7	1506.78	3013.56	15	2	0.0639194032930582	-1.86554621848739	1	-0.256944444444444	18	96
UGP2	0	21	0	4	502.92	1005.84	15	2	1	NA	1	0	4	21
UHRF1BP1L	18	43	3	4	1451.34	2902.68	15	2	0.66771961877229	-0.791666666666667	1	-0.133489461358314	7	61
ULK4	7	7	2	1	176.22	352.44	15	2	1	-1	1	-0.166666666666667	3	14
UMAD1	8	6	0	0	143.55	287.1	15	2	1	NA	1	NA	0	14
UMODL1	67	63	21	8	1309.77	2619.54	15	2	0.0617746787477607	-1.46828358208955	1	-0.208753315649867	29	130
UNC50	3	12	12	7	345.84	691.68	15	2	0.0170819648826612	-5.85714285714286	1	-0.431578947368421	19	15
UNC93A	6	12	0	1	454.41	908.82	15	2	1	1	1	0.333333333333333	1	18
UPF2	1	44	2	6	1280.07	2560.14	15	2	0.0561768974643558	-13.6666666666667	1	-0.227777777777778	8	45
UPK1B	7	13	0	2	256.41	512.82	15	2	1	1	1	0.35	2	20
UPK3A	20	17	1	1	195.03	390.06	15	2	1	0.15	1	0.0405405405405406	2	37
UPP1	3	11	2	3	310.86	621.72	15	2	0.569573443412453	-1.44444444444444	1	-0.185714285714286	5	14
UQCRB	1	8	0	1	110.88	221.76	15	2	1	1	1	0.111111111111111	1	9
URB1	83	99	23	16	2258.19	4516.38	15	2	0.158178717560189	-0.71460843373494	1	-0.133699633699634	39	182
URB2	57	61	26	25	1512.72	3025.44	15	2	0.86702423183553	-0.112982456140351	1	-0.0267530741110003	51	118
USF3	46	102	15	29	2236.41	4472.82	15	2	0.715230542570543	-0.146926536731634	1	-0.0300982800982801	44	148
USH2A	118	151	13	11	4291.98	8583.96	15	2	0.393518851110608	-0.512326656394453	1	-0.103004956629492	24	269
USP12-USP12-like	1	4	0	1	263.34	526.68	15	2	1	1	1	0.2	1	5
USP14	0	19	2	5	477.18	954.36	15	2	0.0646153846153846	-Inf	1	-0.285714285714286	7	19
USP15	4	29	0	3	972.18	1944.36	15	2	1	1	1	0.121212121212121	3	33
USP16	19	32	6	4	816.75	1633.5	15	2	0.291740718854524	-1.52631578947368	1	-0.227450980392157	10	51
USP18	23	11	1	0	434.61	869.22	15	2	1	-Inf	1	-0.323529411764706	1	34
USP25	3	38	1	0	1106.82	2213.64	15	2	0.0952380952380953	-Inf	1	-0.926829268292683	1	41
USP34	8	89	4	10	3530.67	7061.34	15	2	0.0440154710737764	-3.45	1	-0.203240058910162	14	97
USP35	20	57	6	9	1013.76	2027.52	15	2	0.347714606063055	-0.9	1	-0.14025974025974	15	77
USP44	7	13	1	3	707.85	1415.7	15	2	1	0.380952380952381	1	0.1	4	20
USP45	6	33	2	2	803.55	1607.1	15	2	0.151446398184912	-4.5	1	-0.346153846153846	4	39
USP5	0	60	1	10	846.45	1692.9	15	2	0.154929577464789	-Inf	1	-0.0909090909090909	11	60
USP6NL	22	37	3	2	851.4	1702.8	15	2	0.370717102943769	-1.52272727272727	1	-0.227118644067797	5	59
USP9X	20	69	3	23	2634.72	5269.44	15	2	0.275117652402308	0.55	1	0.10933448573898	26	89
USPL1	83	65	14	14	1076.13	2152.26	15	2	0.679213258273831	0.216867469879518	1	0.0608108108108109	28	148
UST	0	3	1	1	324.72	649.44	15	2	0.4	-Inf	1	-0.5	2	3
UTP20	60	99	17	11	2771.01	5542.02	15	2	0.035870239401779	-1.55	1	-0.229784366576819	28	159
UTP23	7	8	3	0	245.52	491.04	15	2	0.215686274509804	-Inf	1	-0.533333333333333	3	15
UTRN	53	146	20	17	3428.37	6856.74	15	2	0.00166357955681892	-2.24084350721421	0.861654992358069	-0.274208882249083	37	199
UTS2RL	15	23	6	9	365.31	730.62	15	2	1	-0.0222222222222221	1	-0.00526315789473686	15	38
UVRAG	21	38	6	14	819.06	1638.12	15	2	0.787322710370591	0.224489795918367	1	0.0559322033898305	20	59
UXS1	3	17	0	4	417.78	835.56	15	2	1	1	1	0.15	4	20
VAMP1	21	7	2	1	169.29	338.58	15	2	1	0.333333333333333	1	0.0833333333333334	3	28
VAPA	0	6	0	0	222.42	444.84	15	2	1	NA	1	NA	0	6
VCPIP1	8	50	4	19	1202.85	2405.7	15	2	0.733342707060338	-0.315789473684211	1	-0.0359820089955022	23	58
VEGFD	2	14	3	0	350.46	700.92	15	2	0.0103199174406605	-Inf	1	-0.875	3	16
VEZT	16	22	6	4	827.64	1655.28	15	2	0.477674458832664	-1.0625	1	-0.178947368421053	10	38
VGLL2	3	23	2	3	305.58	611.16	15	2	0.172919940439407	-4.11111111111111	1	-0.284615384615385	5	26
VGLL3	2	5	0	0	288.09	576.18	15	2	1	NA	1	NA	0	7
VILL	23	47	8	13	953.37	1906.74	15	2	0.793531343585277	-0.25752508361204	1	-0.0523809523809524	21	70
VIM	4	8	0	12	456.39	912.78	15	2	0.093167701863354	1	1	0.333333333333333	12	12
VIP	2	9	0	0	164.34	328.68	15	2	1	NA	1	NA	0	11
VIPR1	8	16	3	2	384.12	768.24	15	2	0.338638373121132	-2	1	-0.266666666666667	5	24
VIPR2	2	14	0	1	434.61	869.22	15	2	1	1	1	0.125	1	16
VIT	22	46	5	7	787.71	1575.42	15	2	0.526655233930517	-0.493506493506493	1	-0.0931372549019608	12	68
